City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
58,Pevek,RU,2022-08-28 15:28:20,69.7008,170.3133,37.58,82,30,3.22
59,Joshimath,IN,2022-08-28 15:28:21,30.5667,79.5667,71.62,87,84,0.63
60,Antofagasta,CL,2022-08-28 15:28:21,-23.65,-70.4,58.28,59,66,6.76
61,Bandarbeyla,SO,2022-08-28 15:28:21,9.4942,50.8122,75.97,82,2,28.99
62,Vaini,TO,2022-08-28 15:28:22,-21.2,-175.2,69.96,94,20,5.75
63,Hermanus,ZA,2022-08-28 15:28:22,-34.4187,19.2345,58.8,61,15,13.18
64,Sistranda,NO,2022-08-28 15:28:22,63.7256,8.834,57.16,71,6,8.03
65,Alice Springs,AU,2022-08-28 15:27:38,-23.7,133.8833,54.95,33,100,5.75
66,Livingston,GB,2022-08-28 15:28:17,55.9029,-3.5226,71.8,75,20,11.5
67,Kalanchak,UA,2022-08-28 15:28:23,46.2562,33.2907,85.24,39,1,13.4
68,Solnechnyy,RU,2022-08-28 15:28:23,50.7214,136.6319,46.08,92,22,3.85
69,Klaksvik,FO,2022-08-28 15:28:24,62.2266,-6.589,52.72,73,4,8.97
70,Ambon,ID,2022-08-28 15:28:24,-3.6954,128.1814,77.23,15,40,4.61
71,Bengkulu,ID,2022-08-28 15:28:24,-3.8004,102.2655,75.34,91,100,4.09
72,Port Alfred,ZA,2022-08-28 15:28:24,-33.5906,26.891,64.18,77,1,1.99
73,Kargil,IN,2022-08-28 15:28:25,34.5667,76.1,62.62,40,12,10.0
74,Ribeira Grande,PT,2022-08-28 15:28:25,38.5167,-28.7,77.4,65,40,5.75
75,Manta,EC,2022-08-28 15:28:25,-0.95,-80.7333,76.78,73,75,8.05
76,Constitucion,CL,2022-08-28 15:25:02,-35.3333,-72.4167,56.7,47,0,4.9
77,San Lazaro,BZ,2022-08-28 15:28:26,18.0387,-88.6622,85.42,69,10,6.08
78,Okha,RU,2022-08-28 15:28:26,53.5739,142.9478,53.56,98,100,5.77
79,Carnarvon,AU,2022-08-28 15:28:26,-24.8667,113.6333,64.38,62,0,21.92
80,Leshukonskoye,RU,2022-08-28 15:28:27,64.8989,45.7622,67.82,63,86,4.97
81,Adrar,MR,2022-08-28 15:28:27,20.5022,-10.0711,104.76,15,1,9.84
82,Nemuro,JP,2022-08-28 15:28:27,43.3236,145.575,64.72,88,100,8.01
83,Manoel Urbano,BR,2022-08-28 15:28:28,-8.8389,-69.2597,94.46,38,53,1.05
84,Iqaluit,CA,2022-08-28 15:24:49,63.7506,-68.5145,46.13,65,75,3.44
85,Bom Jesus,BR,2022-08-28 15:28:28,-9.0744,-44.3586,95.13,19,52,5.79
